ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_outras_fontes_geral,total_respondentes
2016,GO,Feminino,0 a 14 anos,2.0,7.96,48
2016,GO,Masculino,Outras idades / Não mapeado,1.9,7.83,41
2016,GO,Feminino,Outras idades / Não mapeado,1.82,7.91,11
2016,GO,Masculino,Outras idades / Não mapeado,1.92,8.0,12
2016,DF,Feminino,Outras idades / Não mapeado,1.99,7.93,301
2016,DF,Feminino,Outras idades / Não mapeado,1.93,7.9,68
2016,DF,Masculino,Outras idades / Não mapeado,1.95,7.98,41
2016,DF,Masculino,Outras idades / Não mapeado,1.99,7.91,133
2016,DF,Feminino,Outras idades / Não mapeado,2.0,7.89,161
2016,DF,Masculino,Outras idades / Não mapeado,1.99,7.92,170
2016,DF,Feminino,0 a 14 anos,2.0,7.99,261
2016,DF,Masculino,Outras idades / Não mapeado,1.99,7.96,278
2016,DF,Feminino,Outras idades / Não mapeado,1.99,7.92,315
2016,DF,Masculino,15 a 29 anos,2.0,7.99,284
2018,AC,Feminino,Outras idades / Não mapeado,2.0,7.96,46
2018,AC,Feminino,Outras idades / Não mapeado,1.99,7.61,259
2018,AC,Feminino,Outras idades / Não mapeado,1.98,7.8,186
2018,AC,Feminino,Outras idades / Não mapeado,1.98,7.68,261
2018,AC,Masculino,Outras idades / Não mapeado,2.0,7.95,236
2018,AC,Masculino,45 a 59 anos,2.0,7.99,396
2018,AC,Masculino,60 anos ou mais,1.99,7.97,279
2018,AC,Feminino,30 a 44 anos,2.0,8.0,239
2018,AC,Masculino,Outras idades / Não mapeado,1.99,7.94,249
2018,AC,Feminino,Outras idades / Não mapeado,1.96,7.95,96
2018,AC,Masculino,Outras idades / Não mapeado,1.98,7.94,84
2018,AC,Masculino,Outras idades / Não mapeado,1.99,7.91,175
2018,AC,Feminino,Outras idades / Não mapeado,1.96,8.0,56
2018,AM,Masculino,Outras idades / Não mapeado,1.99,7.96,343
2018,AM,Feminino,45 a 59 anos,1.99,7.96,557
2018,AM,Feminino,Outras idades / Não mapeado,1.99,7.59,348
2018,AM,Masculino,30 a 44 anos,1.99,8.0,392
2018,AM,Masculino,0 a 14 anos,2.0,8.0,448
2018,AM,Masculino,Outras idades / Não mapeado,1.97,7.91,244
2018,AP,Feminino,60 anos ou mais,1.99,7.87,186
2018,AP,Feminino,15 a 29 anos,2.0,7.99,177
2018,AP,Masculino,Outras idades / Não mapeado,1.86,7.96,28
2018,AP,Masculino,Outras idades / Não mapeado,1.82,8.0,17
2018,AP,Feminino,Outras idades / Não mapeado,1.99,7.86,84
2018,AL,Feminino,Outras idades / Não mapeado,1.95,7.86,130
2018,AL,Feminino,60 anos ou mais,1.97,7.73,208
2018,AL,Feminino,15 a 29 anos,2.0,7.99,197
2018,AL,Masculino,Outras idades / Não mapeado,1.94,7.97,69
2018,AL,Masculino,Outras idades / Não mapeado,1.85,7.97,34
2018,BA,Masculino,Outras idades / Não mapeado,1.9,7.9,115
2018,BA,Feminino,Outras idades / Não mapeado,1.97,7.6,220
2018,BA,Masculino,60 anos ou mais,1.99,7.97,259
2018,BA,Feminino,Outras idades / Não mapeado,2.0,7.64,203
2018,BA,Masculino,Outras idades / Não mapeado,1.97,7.87,198
2018,BA,Masculino,Outras idades / Não mapeado,1.99,7.93,273
2018,BA,Feminino,Outras idades / Não mapeado,1.99,7.54,289
2018,BA,Feminino,Outras idades / Não mapeado,1.93,7.97,71
2018,BA,Feminino,Outras idades / Não mapeado,1.93,7.93,155
2018,BA,Masculino,45 a 59 anos,1.99,8.0,410
2018,BA,Masculino,Outras idades / Não mapeado,1.98,7.94,237
2018,BA,Feminino,30 a 44 anos,2.0,7.99,217
2018,BA,Feminino,Outras idades / Não mapeado,1.95,7.97,78
2018,TO,Masculino,Outras idades / Não mapeado,2.0,7.94,99
2018,TO,Feminino,Outras idades / Não mapeado,1.99,7.74,97
2018,TO,Feminino,45 a 59 anos,1.98,7.94,103
2018,TO,Masculino,0 a 14 anos,2.0,8.0,110
2018,TO,Masculino,Outras idades / Não mapeado,2.0,7.89,55
2018,TO,Masculino,30 a 44 anos,2.0,7.98,93
2018,SE,Feminino,Outras idades / Não mapeado,1.98,7.67,155
2018,SE,Masculino,Outras idades / Não mapeado,1.98,7.95,144
2018,SE,Masculino,15 a 29 anos,1.99,8.0,171
2018,SE,Feminino,0 a 14 anos,2.0,8.0,147
2018,SE,Masculino,Outras idades / Não mapeado,1.96,7.92,101
2018,SE,Feminino,Outras idades / Não mapeado,1.99,7.71,117
2018,SE,Masculino,Outras idades / Não mapeado,1.98,7.93,56
2018,SE,Masculino,Outras idades / Não mapeado,1.9,8.0,21
2018,SE,Feminino,Outras idades / Não mapeado,2.0,7.93,60
2018,SE,Feminino,Outras idades / Não mapeado,1.88,8.0,26
2018,SP,Masculino,Outras idades / Não mapeado,1.97,7.97,35
2018,SP,Feminino,60 anos ou mais,1.99,7.91,141
2018,SP,Masculino,Outras idades / Não mapeado,1.99,7.88,69
2018,SP,Feminino,Outras idades / Não mapeado,1.99,7.91,138
2018,SP,Feminino,15 a 29 anos,2.0,8.0,127
2018,SC,Feminino,Outras idades / Não mapeado,1.99,7.97,189
2018,SC,Feminino,Outras idades / Não mapeado,2.0,7.95,191
2018,SC,Masculino,Outras idades / Não mapeado,2.0,7.97,196
2018,SC,Masculino,Outras idades / Não mapeado,2.0,7.92,180
2018,SC,Masculino,45 a 59 anos,2.0,7.99,242
2018,SC,Masculino,Outras idades / Não mapeado,1.99,7.84,101
2018,SC,Masculino,60 anos ou mais,1.98,7.98,203
2018,SC,Feminino,Outras idades / Não mapeado,1.97,7.95,76
2018,SC,Feminino,Outras idades / Não mapeado,2.0,7.94,202
2018,SC,Feminino,30 a 44 anos,2.0,8.0,108
2018,SC,Masculino,Outras idades / Não mapeado,1.99,7.96,190
2018,SC,Feminino,Outras idades / Não mapeado,1.99,7.96,125
2018,SC,Feminino,Outras idades / Não mapeado,1.97,7.98,64
2018,RS,Masculino,Outras idades / Não mapeado,2.0,7.93,260
2018,RS,Feminino,Outras idades / Não mapeado,1.99,7.95,277
2018,RS,Feminino,Outras idades / Não mapeado,1.99,7.94,126
2018,RS,Masculino,Outras idades / Não mapeado,1.99,7.91,305
2018,RS,Feminino,Outras idades / Não mapeado,1.99,7.87,274
2018,RS,Feminino,Outras idades / Não mapeado,1.99,7.94,340
2018,RS,Masculino,15 a 29 anos,1.99,8.0,239
2018,RS,Feminino,0 a 14 anos,2.0,7.99,214
2018,RS,Masculino,Outras idades / Não mapeado,2.0,7.95,261
2018,RS,Masculino,Outras idades / Não mapeado,1.98,7.85,86
2018,MA,Feminino,Outras idades / Não mapeado,1.98,7.49,160
2018,MA,Masculino,Outras idades / Não mapeado,1.99,7.97,94
2018,MA,Feminino,Outras idades / Não mapeado,2.0,7.65,106
2018,MA,Feminino,Outras idades / Não mapeado,1.99,7.57,147
2018,MA,Masculino,Outras idades / Não mapeado,1.99,7.97,153
2018,MA,Masculino,Outras idades / Não mapeado,1.98,7.96,123
2018,MA,Masculino,45 a 59 anos,2.0,8.0,219
2018,MA,Masculino,60 anos ou mais,1.99,7.96,155
2018,MA,Feminino,Outras idades / Não mapeado,1.98,7.98,56
2018,MA,Feminino,30 a 44 anos,2.0,7.99,136
2018,MA,Feminino,Outras idades / Não mapeado,1.93,7.98,45
2018,MA,Masculino,Outras idades / Não mapeado,2.0,7.96,49
2018,MA,Feminino,Outras idades / Não mapeado,1.92,7.97,37
2018,CE,Masculino,Outras idades / Não mapeado,1.98,7.93,285
2018,CE,Feminino,Outras idades / Não mapeado,1.99,7.65,305
2018,CE,Masculino,Outras idades / Não mapeado,1.99,7.96,295
2018,CE,Feminino,Outras idades / Não mapeado,1.99,7.6,311
2018,CE,Masculino,60 anos ou mais,1.99,7.99,343
2018,CE,Masculino,Outras idades / Não mapeado,1.94,7.97,135
2018,CE,Feminino,Outras idades / Não mapeado,1.92,7.94,157
2018,CE,Masculino,45 a 59 anos,1.99,7.99,376
2018,CE,Feminino,30 a 44 anos,1.99,8.0,240
2018,CE,Feminino,Outras idades / Não mapeado,1.97,7.61,239
2018,CE,Feminino,Outras idades / Não mapeado,1.93,7.98,134
2018,CE,Feminino,Outras idades / Não mapeado,1.89,7.98,102
2018,CE,Masculino,Outras idades / Não mapeado,1.98,7.92,207
2018,MG,Masculino,15 a 29 anos,2.0,8.0,11
2018,MG,Feminino,Outras idades / Não mapeado,2.0,7.8,5
2018,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,2
2018,MG,Feminino,Outras idades / Não mapeado,2.0,7.89,9
2018,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,10
2018,MG,Feminino,0 a 14 anos,2.0,8.0,9
2018,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,7
2018,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,4
2018,MG,Feminino,Outras idades / Não mapeado,2.0,7.86,7
2018,MG,Feminino,Outras idades / Não mapeado,2.0,8.0,1
2018,ES,Feminino,45 a 59 anos,2.0,7.98,304
2018,ES,Masculino,30 a 44 anos,1.99,8.0,175
2018,ES,Masculino,Outras idades / Não mapeado,1.99,7.91,219
2018,ES,Masculino,Outras idades / Não mapeado,1.99,7.99,256
2018,ES,Masculino,0 a 14 anos,2.0,8.0,213
2018,ES,Feminino,Outras idades / Não mapeado,2.0,7.85,301
2018,MS,Masculino,Outras idades / Não mapeado,1.99,7.9,226
2018,MS,Feminino,Outras idades / Não mapeado,1.97,7.89,274
2018,MS,Masculino,15 a 29 anos,2.0,8.0,278
2018,MS,Feminino,Outras idades / Não mapeado,1.99,7.83,323
2018,MS,Feminino,Outras idades / Não mapeado,1.98,7.9,169
2018,MS,Masculino,Outras idades / Não mapeado,1.99,7.95,317
2018,MS,Feminino,0 a 14 anos,2.0,8.0,286
2018,MS,Masculino,Outras idades / Não mapeado,1.91,7.89,54
2018,MS,Masculino,Outras idades / Não mapeado,1.96,7.9,180
2018,MS,Feminino,Outras idades / Não mapeado,1.82,7.96,68
2018,GO,Masculino,Outras idades / Não mapeado,2.0,7.93,134
2018,GO,Feminino,Outras idades / Não mapeado,1.98,7.83,209
2018,GO,Masculino,0 a 14 anos,1.99,7.98,154
2018,GO,Feminino,45 a 59 anos,1.99,7.99,210
2018,GO,Masculino,Outras idades / Não mapeado,1.98,7.96,148
2018,GO,Masculino,30 a 44 anos,2.0,8.0,166
2018,DF,Masculino,Outras idades / Não mapeado,2.0,7.95,114
2018,DF,Masculino,Outras idades / Não mapeado,2.0,7.9,78
2018,DF,Masculino,30 a 44 anos,2.0,7.99,81
2018,DF,Feminino,45 a 59 anos,2.0,7.99,126
2018,DF,Masculino,0 a 14 anos,2.0,8.0,79
2018,DF,Feminino,Outras idades / Não mapeado,2.0,7.89,129
2018,PA,Masculino,30 a 44 anos,2.0,8.0,74
2018,PA,Feminino,Outras idades / Não mapeado,1.98,7.61,89
2018,PA,Masculino,0 a 14 anos,2.0,8.0,59
2018,PA,Masculino,Outras idades / Não mapeado,1.97,7.88,34
2018,PA,Feminino,45 a 59 anos,2.0,7.97,87
2018,PA,Masculino,Outras idades / Não mapeado,2.0,7.97,76
2018,PI,Feminino,Outras idades / Não mapeado,1.97,7.93,115
2018,PI,Feminino,0 a 14 anos,1.99,7.99,148
2018,PI,Masculino,15 a 29 anos,2.0,8.0,180
2018,PI,Masculino,Outras idades / Não mapeado,1.97,7.94,173
2018,PI,Feminino,Outras idades / Não mapeado,1.95,7.98,60
2018,PI,Feminino,Outras idades / Não mapeado,1.97,7.73,153
2018,PI,Masculino,Outras idades / Não mapeado,1.96,7.85,115
2018,PI,Feminino,Outras idades / Não mapeado,1.97,7.53,152
2018,PI,Masculino,Outras idades / Não mapeado,2.0,7.91,102
2018,PI,Masculino,Outras idades / Não mapeado,1.97,7.94,32
2018,PB,Feminino,15 a 29 anos,2.0,7.99,345
2018,PB,Masculino,Outras idades / Não mapeado,1.94,7.93,104
2018,PB,Feminino,60 anos ou mais,1.99,7.73,358
2018,PB,Feminino,Outras idades / Não mapeado,1.98,7.85,266
2018,PB,Masculino,Outras idades / Não mapeado,1.94,7.97,111
2018,PE,Feminino,Outras idades / Não mapeado,1.95,7.94,147
2018,PE,Feminino,Outras idades / Não mapeado,2.0,7.68,251
2018,PE,Feminino,Outras idades / Não mapeado,1.99,7.6,287
2018,PE,Masculino,Outras idades / Não mapeado,2.0,7.94,269
2018,PE,Masculino,Outras idades / Não mapeado,1.98,7.93,240
2018,PE,Masculino,45 a 59 anos,1.99,7.99,391
2018,PE,Feminino,Outras idades / Não mapeado,1.98,7.63,288
2018,PE,Masculino,60 anos ou mais,1.99,7.99,289
2018,PE,Feminino,30 a 44 anos,1.99,7.99,227
2018,PE,Masculino,Outras idades / Não mapeado,1.98,7.93,288
2018,PE,Feminino,Outras idades / Não mapeado,1.93,7.99,121
2018,PE,Feminino,Outras idades / Não mapeado,1.91,7.98,97
2018,PE,Masculino,Outras idades / Não mapeado,1.93,7.97,99
2018,MT,Feminino,Outras idades / Não mapeado,1.99,7.87,373
2018,MT,Masculino,Outras idades / Não mapeado,1.97,7.91,227
2018,MT,Feminino,Outras idades / Não mapeado,1.97,7.91,303
2018,MT,Feminino,Outras idades / Não mapeado,1.88,7.93,73
2018,MT,Masculino,Outras idades / Não mapeado,1.98,7.92,272
2018,MT,Feminino,0 a 14 anos,2.0,7.98,313
2018,MT,Masculino,Outras idades / Não mapeado,1.99,7.93,351
2018,MT,Feminino,Outras idades / Não mapeado,1.98,7.94,250
2018,MT,Masculino,15 a 29 anos,1.99,7.99,342
2018,MT,Masculino,Outras idades / Não mapeado,1.82,7.91,82
2018,RO,Feminino,Outras idades / Não mapeado,1.99,7.79,299
2018,RO,Feminino,45 a 59 anos,1.99,7.98,398
2018,RO,Masculino,0 a 14 anos,2.0,7.99,296
2018,RO,Masculino,30 a 44 anos,2.0,7.99,246
2018,RO,Masculino,Outras idades / Não mapeado,1.99,7.97,304
2018,RO,Masculino,Outras idades / Não mapeado,1.98,7.91,248
2018,RR,Masculino,45 a 59 anos,1.99,8.0,271
2018,RR,Feminino,Outras idades / Não mapeado,1.99,7.74,175
2018,RR,Feminino,Outras idades / Não mapeado,2.0,7.66,177
2018,RR,Masculino,60 anos ou mais,1.98,7.98,252
2018,RR,Masculino,Outras idades / Não mapeado,1.99,7.94,198
2018,RR,Masculino,Outras idades / Não mapeado,1.98,7.9,116
2018,RR,Feminino,Outras idades / Não mapeado,1.98,7.66,133
2018,RR,Feminino,Outras idades / Não mapeado,1.89,7.74,38
2018,RR,Masculino,Outras idades / Não mapeado,1.98,7.86,65
2018,RR,Masculino,Outras idades / Não mapeado,1.98,7.9,186
2018,RR,Feminino,Outras idades / Não mapeado,1.94,7.81,48
2018,RR,Feminino,30 a 44 anos,2.0,8.0,155
2018,RR,Feminino,Outras idades / Não mapeado,1.87,7.71,24
2018,RN,Feminino,Outras idades / Não mapeado,1.97,7.59,310
2018,RN,Masculino,Outras idades / Não mapeado,1.98,7.96,259
2018,RN,Masculino,30 a 44 anos,2.0,8.0,252
2018,RN,Masculino,0 a 14 anos,2.0,8.0,212
2018,RN,Feminino,45 a 59 anos,1.99,7.97,344
2018,RN,Masculino,Outras idades / Não mapeado,1.97,7.92,225
2018,RJ,Masculino,30 a 44 anos,2.0,7.99,235
2018,RJ,Masculino,Outras idades / Não mapeado,1.98,7.94,304
2018,RJ,Masculino,0 a 14 anos,2.0,8.0,255
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,7.89,397
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,7.98,313
2018,RJ,Feminino,45 a 59 anos,2.0,7.98,390
2018,PR,Feminino,45 a 59 anos,2.0,7.99,330
2018,PR,Masculino,Outras idades / Não mapeado,2.0,7.95,275
2018,PR,Masculino,30 a 44 anos,2.0,8.0,224
2018,PR,Feminino,Outras idades / Não mapeado,1.99,7.89,335
2018,PR,Masculino,0 a 14 anos,2.0,7.98,249
2018,PR,Masculino,Outras idades / Não mapeado,1.99,7.95,292
2020,RO,Feminino,45 a 59 anos,2.0,7.92,278
2020,RO,Masculino,30 a 44 anos,1.98,7.97,174
2020,RO,Masculino,Outras idades / Não mapeado,2.0,7.84,221
2020,RO,Masculino,0 a 14 anos,1.99,7.99,169
2020,RO,Feminino,Outras idades / Não mapeado,2.0,7.69,212
2020,RO,Masculino,Outras idades / Não mapeado,1.98,7.78,191
2020,RR,Feminino,Outras idades / Não mapeado,1.99,7.6,174
2020,RR,Masculino,45 a 59 anos,1.99,7.97,304
2020,RR,Masculino,Outras idades / Não mapeado,1.99,7.79,126
2020,RR,Masculino,Outras idades / Não mapeado,2.0,7.9,160
2020,RR,Feminino,Outras idades / Não mapeado,2.0,7.62,210
2020,RR,Masculino,60 anos ou mais,2.0,7.89,207
2020,RR,Feminino,Outras idades / Não mapeado,1.99,7.67,144
2020,RR,Masculino,Outras idades / Não mapeado,2.0,7.87,198
2020,RR,Feminino,Outras idades / Não mapeado,1.96,8.0,23
2020,RR,Feminino,Outras idades / Não mapeado,1.94,7.88,33
2020,RR,Feminino,30 a 44 anos,2.0,8.0,173
2020,RR,Feminino,Outras idades / Não mapeado,1.97,7.93,58
2020,RR,Masculino,Outras idades / Não mapeado,1.89,7.89,73
2020,TO,Masculino,30 a 44 anos,2.0,8.0,149
2020,TO,Feminino,Outras idades / Não mapeado,2.0,7.6,204
2020,TO,Masculino,Outras idades / Não mapeado,1.99,7.84,140
2020,TO,Masculino,Outras idades / Não mapeado,1.97,7.81,150
2020,TO,Feminino,45 a 59 anos,1.99,7.92,254
2020,TO,Masculino,0 a 14 anos,2.0,7.99,119
2020,RN,Masculino,Outras idades / Não mapeado,1.99,7.84,81
2020,RN,Masculino,0 a 14 anos,2.0,8.0,116
2020,RN,Feminino,Outras idades / Não mapeado,1.96,7.53,121
2020,RN,Masculino,30 a 44 anos,1.97,8.0,87
2020,RN,Masculino,Outras idades / Não mapeado,1.99,7.81,96
2020,RN,Feminino,45 a 59 anos,1.99,7.94,135
2020,SE,Masculino,Outras idades / Não mapeado,1.96,7.76,142
2020,SE,Feminino,Outras idades / Não mapeado,1.97,7.63,197
2020,SE,Feminino,Outras idades / Não mapeado,1.98,7.49,248
2020,SE,Masculino,Outras idades / Não mapeado,1.97,7.8,188
2020,SE,Feminino,Outras idades / Não mapeado,1.95,7.98,57
2020,SE,Feminino,0 a 14 anos,2.0,8.0,201
2020,SE,Masculino,Outras idades / Não mapeado,1.95,7.93,40
2020,SE,Masculino,15 a 29 anos,1.99,8.0,238
2020,SE,Feminino,Outras idades / Não mapeado,2.0,7.91,135
2020,SE,Masculino,Outras idades / Não mapeado,1.97,7.86,100
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,8.0,6
2020,RJ,Masculino,0 a 14 anos,2.0,8.0,12
2020,RJ,Feminino,45 a 59 anos,2.0,7.92,13
2020,RJ,Feminino,Outras idades / Não mapeado,2.0,7.64,14
2020,RJ,Masculino,30 a 44 anos,2.0,8.0,9
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,8.0,16
2020,SP,Masculino,Outras idades / Não mapeado,1.94,7.94,157
2020,SP,Masculino,Outras idades / Não mapeado,2.0,7.9,77
2020,SP,Feminino,Outras idades / Não mapeado,1.99,7.84,335
2020,SP,Feminino,60 anos ou mais,2.0,7.8,307
2020,SP,Feminino,15 a 29 anos,2.0,8.0,291
2020,PR,Masculino,30 a 44 anos,2.0,8.0,236
2020,PR,Masculino,Outras idades / Não mapeado,2.0,7.89,310
2020,PR,Feminino,45 a 59 anos,2.0,7.97,318
2020,PR,Masculino,Outras idades / Não mapeado,1.99,7.9,258
2020,PR,Feminino,Outras idades / Não mapeado,1.99,7.79,317
2020,PR,Masculino,0 a 14 anos,2.0,8.0,230
2020,SC,Feminino,Outras idades / Não mapeado,2.0,7.83,6
2020,SC,Feminino,Outras idades / Não mapeado,2.0,7.83,6
2020,SC,Masculino,Outras idades / Não mapeado,2.0,8.0,2
2020,SC,Masculino,45 a 59 anos,2.0,8.0,9
2020,SC,Feminino,30 a 44 anos,2.0,8.0,5
2020,SC,Masculino,Outras idades / Não mapeado,2.0,8.0,5
2020,SC,Masculino,60 anos ou mais,2.0,7.75,4
2020,SC,Masculino,Outras idades / Não mapeado,2.0,7.83,6
2020,SC,Feminino,Outras idades / Não mapeado,2.0,7.8,5
2020,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,3
2020,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,1
2020,SC,Masculino,Outras idades / Não mapeado,2.0,8.0,3
2020,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,2
2020,RS,Feminino,0 a 14 anos,2.0,8.0,8
2020,RS,Masculino,Outras idades / Não mapeado,2.0,8.0,14
2020,RS,Masculino,Outras idades / Não mapeado,2.0,7.95,21
2020,RS,Feminino,Outras idades / Não mapeado,2.0,7.87,15
2020,RS,Feminino,Outras idades / Não mapeado,1.94,8.0,18
2020,RS,Feminino,Outras idades / Não mapeado,2.0,7.71,14
2020,RS,Masculino,Outras idades / Não mapeado,2.0,7.95,20
2020,RS,Masculino,15 a 29 anos,2.0,8.0,9
2020,RS,Feminino,Outras idades / Não mapeado,2.0,7.86,7
2020,RS,Masculino,Outras idades / Não mapeado,2.0,8.0,2
2020,MA,Masculino,60 anos ou mais,2.0,7.79,24
2020,MA,Feminino,Outras idades / Não mapeado,2.0,7.43,23
2020,MA,Masculino,45 a 59 anos,2.0,7.97,30
2020,MA,Feminino,Outras idades / Não mapeado,2.0,7.47,19
2020,MA,Masculino,Outras idades / Não mapeado,2.0,7.92,12
2020,MA,Masculino,Outras idades / Não mapeado,2.0,7.89,18
2020,MA,Masculino,Outras idades / Não mapeado,2.0,7.85,20
2020,MA,Masculino,Outras idades / Não mapeado,1.83,7.92,12
2020,MA,Feminino,Outras idades / Não mapeado,1.9,7.9,10
2020,MA,Feminino,30 a 44 anos,2.0,8.0,23
2020,MA,Feminino,Outras idades / Não mapeado,2.0,7.62,21
2020,MA,Feminino,Outras idades / Não mapeado,2.0,8.0,7
2020,MA,Feminino,Outras idades / Não mapeado,2.0,8.0,8
2020,CE,Feminino,Outras idades / Não mapeado,1.95,7.96,131
2020,CE,Feminino,30 a 44 anos,2.0,8.0,176
2020,CE,Feminino,Outras idades / Não mapeado,2.0,7.54,222
2020,CE,Masculino,60 anos ou mais,1.97,7.91,211
2020,CE,Feminino,Outras idades / Não mapeado,1.99,7.56,205
2020,CE,Masculino,Outras idades / Não mapeado,1.97,7.81,194
2020,CE,Masculino,45 a 59 anos,1.98,7.94,314
2020,CE,Feminino,Outras idades / Não mapeado,2.0,7.54,244
2020,CE,Masculino,Outras idades / Não mapeado,1.98,7.87,210
2020,CE,Feminino,Outras idades / Não mapeado,1.95,7.97,92
2020,CE,Feminino,Outras idades / Não mapeado,1.95,7.99,95
2020,CE,Masculino,Outras idades / Não mapeado,1.96,7.94,94
2020,CE,Masculino,Outras idades / Não mapeado,2.0,7.84,219
2020,BA,Masculino,Outras idades / Não mapeado,1.99,7.88,81
2020,BA,Feminino,Outras idades / Não mapeado,2.0,7.35,72
2020,BA,Feminino,Outras idades / Não mapeado,1.88,8.0,25
2020,BA,Masculino,Outras idades / Não mapeado,1.95,7.89,37
2020,BA,Feminino,Outras idades / Não mapeado,1.95,7.95,38
2020,BA,Masculino,Outras idades / Não mapeado,1.99,7.87,69
2020,BA,Feminino,Outras idades / Não mapeado,2.0,7.51,69
2020,BA,Masculino,45 a 59 anos,2.0,7.96,97
2020,BA,Feminino,Outras idades / Não mapeado,1.99,7.54,78
2020,BA,Feminino,30 a 44 anos,2.0,8.0,47
2020,BA,Feminino,Outras idades / Não mapeado,1.92,8.0,24
2020,BA,Masculino,Outras idades / Não mapeado,2.0,7.73,51
2020,BA,Masculino,60 anos ou mais,1.95,7.88,64
2020,MG,Feminino,Outras idades / Não mapeado,2.0,7.8,45
2020,MG,Masculino,Outras idades / Não mapeado,2.0,7.88,42
2020,MG,Masculino,Outras idades / Não mapeado,1.96,7.88,56
2020,MG,Feminino,Outras idades / Não mapeado,2.0,7.7,60
2020,MG,Masculino,15 a 29 anos,2.0,8.0,47
2020,MG,Masculino,Outras idades / Não mapeado,2.0,7.88,41
2020,MG,Feminino,0 a 14 anos,2.0,8.0,39
2020,MG,Feminino,Outras idades / Não mapeado,1.9,8.0,10
2020,MG,Feminino,Outras idades / Não mapeado,2.0,8.0,28
2020,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,7
2020,ES,Feminino,Outras idades / Não mapeado,1.99,7.68,193
2020,ES,Feminino,45 a 59 anos,2.0,7.92,170
2020,ES,Masculino,Outras idades / Não mapeado,1.99,7.84,128
2020,ES,Masculino,0 a 14 anos,2.0,8.0,126
2020,ES,Masculino,30 a 44 anos,1.99,8.0,126
2020,ES,Masculino,Outras idades / Não mapeado,1.99,7.88,128
2020,MS,Masculino,Outras idades / Não mapeado,1.97,7.86,180
2020,MS,Feminino,Outras idades / Não mapeado,1.97,7.78,282
2020,MS,Feminino,0 a 14 anos,2.0,7.99,216
2020,MS,Feminino,Outras idades / Não mapeado,1.81,7.9,70
2020,MS,Feminino,Outras idades / Não mapeado,1.96,7.86,203
2020,MS,Masculino,Outras idades / Não mapeado,1.99,7.88,290
2020,MS,Feminino,Outras idades / Não mapeado,1.97,7.76,315
2020,MS,Masculino,Outras idades / Não mapeado,1.98,7.82,219
2020,MS,Masculino,15 a 29 anos,2.0,8.0,296
2020,MS,Masculino,Outras idades / Não mapeado,1.87,7.92,61
2020,GO,Feminino,Outras idades / Não mapeado,1.98,7.71,358
2020,GO,Feminino,45 a 59 anos,2.0,7.95,335
2020,GO,Masculino,Outras idades / Não mapeado,1.99,7.92,259
2020,GO,Masculino,Outras idades / Não mapeado,1.99,7.85,297
2020,GO,Masculino,30 a 44 anos,2.0,7.99,249
2020,GO,Masculino,0 a 14 anos,2.0,8.0,245
2020,DF,Masculino,0 a 14 anos,2.0,8.0,137
2020,DF,Masculino,Outras idades / Não mapeado,2.0,7.89,170
2020,DF,Masculino,30 a 44 anos,1.99,7.99,137
2020,DF,Feminino,45 a 59 anos,2.0,7.97,264
2020,DF,Feminino,Outras idades / Não mapeado,2.0,7.84,232
